,H0_Seed167,H1_Seed168,H2_Seed169,H3_Seed170,H4_Seed171,H5_Seed172,H6_Seed173,H7_Seed174,H8_Seed175,H9_Seed176
5076,0.11075187936577179,0.16202865000018582,-0.05780834191669928,0.23260614184267683,0.0065431292860248375,0.036377565451319455,0.14577737486583087,0.05765322629685821,-0.05520211074546988,-0.023737528861802252
5077,0.05848058282388807,0.25871138081880896,-0.03796520053697148,0.22096471092947903,0.12459407933229236,-0.027487384617624185,0.18756733237230722,-0.0204627983051552,-0.07080195576825289,-0.005996699282108246
5078,0.0026973338166175545,0.332780467301177,-0.015538015165712663,0.19204240596464645,0.23021156043540078,-0.08779307642703839,0.2135312234603965,-0.09526935789745768,-0.08044745432880342,0.011837052618313082
5079,-0.052095978843487906,0.3788396658646689,0.007638286014616226,0.14850286148277833,0.3152786269310157,-0.13982942790612662,0.22198776083204358,-0.16090023742303686,-0.08350003579405006,0.02834643506188637
5080,-0.1015707927676508,0.39382970895712555,0.02970792801250298,0.09411396119032442,0.37348044013868825,-0.17964189962790045,0.21263882262747183,-0.21234104091305228,-0.07985791048191868,0.042249111955842245
5081,-0.14191194769221582,0.37722264600066135,0.04894206607942052,0.03342573351914011,0.4007682069362066,-0.2043297768388505,0.18660633649611508,-0.2458096230652974,-0.06995299837130084,0.05249671309166674
5082,-0.17011001412924573,0.3310111721353732,0.06387345164041151,-0.02860726112047981,0.3956336434767889,-0.2122546435772313,0.1463136683649397,-0.25903085822063326,-0.05470553587464776,0.05835323310701358
5083,-0.18418362082024395,0.2594979423662696,0.0734075555295217,-0.08702793264450345,0.35917596883997516,-0.20314430700062355,0.09526606124825444,-0.25138605976876566,-0.03544082311196544,0.059447008934634366
5084,-0.18331553225679975,0.16890565916452846,0.0769017955054577,-0.13643403720564165,0.3178129676211186,-0.17808603024014863,0.037749612576092724,-0.22392771434857314,-0.013775492816364322,0.05579268048707238
5085,-0.16789340744724698,0.06684255249119271,0.07420721698614614,-0.1055058673886039,0.2900303936718279,-0.13941185301561781,-0.0215256354921029,-0.17926108702209453,0.008517042749166924,0.04778199697444461
5086,-0.13945393015032848,-0.03833132513150283,0.06567007386207284,-0.0633307168627106,0.23978731433512138,-0.09048730248563568,-0.07780898687616641,-0.12130480599030631,0.029650848301853133,0.03614483071952067
5087,-0.1005367101317893,-0.13818458747517948,0.05209399572152884,-0.017029289231437972,0.17155702661667002,-0.0354222525249865,-0.12668774982701925,-0.054951915972050173,0.04796975763771369,0.021884101978924052
5088,-0.05446140391880069,-0.22488671230655422,0.034666549057809706,0.029626788121725717,0.09115144445522605,0.021271492920164885,-0.1644312371640135,0.014339623340899417,0.0620764228885835,0.006190319387164693
5089,-0.005047343198475982,-0.2918186320778578,0.01485675660189938,0.07291711705101536,0.005228901147042268,0.07504756912236353,-0.18827343970721086,0.08099298296802897,0.0709381212095056,-0.009657051602767964
5090,0.04370085008632547,-0.3340743706157935,-0.005707680556531451,0.10946758155059498,-0.07925341224096033,0.12168762889595951,-0.19661311833586026,0.13975881431413772,0.07394757112670092,-0.02439327553781703
5091,0.08791594530941621,-0.348815999465701,-0.025373272726689055,0.1365117749323732,-0.1555995591123898,0.15763036304984157,-0.18911705917840746,0.18612636385601133,0.16134357549040806,-0.03686873235063187
5092,0.12417321841909905,-0.33545662111233804,-0.04259295645751604,0.15209866551283402,-0.21790266464648064,0.18024144330370487,-0.16672023196183539,0.21666733006092434,0.2661110803042037,-0.046138074601092774
5093,0.14975405412941561,-0.2956602892237143,-0.05604711709966242,0.1552310494830356,-0.261499032449424,0.18800408362748333,-0.13152492810533956,0.22928643694302828,0.3173947320882645,-0.05153128264555404
5094,0.1628478737306258,-0.23316258112618365,-0.06474400343389217,0.14592516205170264,-0.2833138820140573,0.18061664539744066,-0.08660896134777035,0.2233606498587346,0.3371346356907373,-0.05270132319766292
5095,0.16267754625484615,-0.1534297587858484,-0.06809194959095488,0.1251882947631179,-0.2820733507056899,0.15899139249908179,-0.03576006047936531,0.1997581965989026,0.3295737941218792,-0.04964508749741692
5096,0.1495398369324178,-0.06318696098862629,-0.06593821856341972,0.09491786552246863,-0.2583685666048582,0.12515649961501688,0.01684087631476392,0.1607383142120007,0.2958979023379948,-0.04269648168400168
5097,0.1247593902503211,0.03014429695092731,-0.05857204674281217,0.05773158179505969,-0.26211059266946923,0.08207108886188219,0.0669613720399209,0.10974213378282767,0.23935030663241813,-0.032492784935814485
5098,0.09056167097145941,0.1190526122138421,-0.04669237245957855,0.016743640208969846,-0.33291240049922305,0.033369810756434574,0.11065605744300999,0.05109358931629167,0.16493046143878057,-0.019917500635271198
5099,0.04987664330051941,0.19653789267222294,-0.031343539223502394,-0.024694087860530553,-0.3756209608118001,-0.01694122391993698,0.14457549083339163,-0.01036396265803716,0.07895846933606726,-0.006024736650696465
5100,0.006090260742931391,0.2566593933030982,-0.013824754600716329,-0.06326451977271715,-0.38742311442737415,-0.06481190831241185,0.16622107194529165,-0.0696651090049283,-0.011456826563795585,0.008048475714203196
5101,-0.03723533746314742,0.2949879222101684,0.004418935507135846,-0.09594944795671338,-0.36803674691610416,-0.10647238539804214,0.17412679479207843,-0.12212132239515683,-0.09900178207987341,0.021174680327200473
5102,-0.07664994711076044,0.30892805318030536,0.02191507684633445,-0.12026433262384639,-0.3196763412497195,-0.13872825092944244,0.16795481134378734,-0.16368959399462846,-0.1767462420858435,0.03232582895025277
5103,-0.10908855634870047,0.2978872468176781,0.037281991409047914,-0.13444564239643497,-0.2468240980169927,-0.15920353682459068,0.14849892175037083,-0.19128192891245555,-0.23868910688190959,0.040653327301775156
5104,-0.13210820995634906,0.2632814746235393,0.04933727958637485,-0.13757673846599783,-0.15582458305192062,-0.1294222218908051,0.11759758020886317,-0.20299217785582407,-0.2802184550284263,0.045552097942438266
5105,-0.14407029083300887,0.20838021562952075,0.05718816570441065,-0.12964349009122464,-0.05433887783685024,-0.04791359357705363,0.07796520529589422,-0.19822375630380723,-0.2984511873930016,0.04670386499306274
5106,-0.1442547560212806,0.13800647547606157,0.060296833778482106,-0.11151660197436852,0.04929528419442786,0.035661587701167126,0.032960828890856365,-0.17771005360752049,-0.29242748851136346,0.044096622467419536
5107,-0.13289857469499228,0.0581187558890985,0.05851603720139847,-0.08486355418344771,0.14674432649809577,0.1145760937446196,-0.11991080664825347,-0.14342807843841843,-0.26314750401305076,0.03801921305876062
5108,-0.11115683218278397,-0.02468919637191497,0.052138481264813366,-0.052002782656777456,0.23034530257967645,0.18261700953707743,-0.3094171656557232,-0.0984144137668452,-0.21345050284087666,0.02903195607639072
5109,-0.0809911818003339,-0.1037291711999351,0.11719830667478079,0.007363365500583194,0.29370500593176635,0.2345725636373319,-0.4700627747956039,-0.04650018850959779,-0.14774938932979645,0.017916160585378173
5110,-0.044996046359145225,-0.17275571009284,0.19077101941576904,0.07401281046485239,0.33218514326710347,0.26662835132204926,-0.5896072506027005,0.0080120813596316,-0.07164474783121919,0.00560699263982927
